Event Description,Objectives,Default Language,Competency IDs,Skills,Available Languages,Training Contact,Created/Modified By,Allow Users to Attend Multiple Sessions,Allow Interest Tracking,Keywords,Provide cost of Event,Currency Code,Copy Availability to New Sessions,Availability to All Users,Penalty Number of Days prior to start,Credits,Limit Users To One Waitlist Per Event,Display Session Time In User Time,Ability To Select Session,Training Units,Default Training Unit Price,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails,Event ID*,Event Name*,Active,Vendor/Provider*,Secondary Vendor/Provider,Subject IDs*,Allow waitlist for sessions*,Allow Auto-Management of Waitlist‡,Auto-Register User upon Granting Waitlist‡,Training Hours,Availability to Specific Users,Availability to OU‡*,Availability OU Type,Register Upon Approval,Pre-Approved,Include Subordinates,Registration Deadline,Registration Deadline - Before/After,Minimum Users,Maximum Users,Preferred Instructors,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving,Supervisor Cert - Quality & Problem Solving,1,ILT Content,,912,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,angelaadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving,Supervisor Cert - Quality & Problem Solving,1,ILT Content,,912,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,jenadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving,Supervisor Cert - Quality & Problem Solving,1,ILT Content,,912,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,KY004130,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving,Supervisor Cert - Quality & Problem Solving,1,ILT Content,,912,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,MT000080951,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving,Supervisor Cert - Quality & Problem Solving,1,ILT Content,,912,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,TX002096,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving,Supervisor Cert - Quality & Problem Solving,1,ILT Content,,912,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,tyleradmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Quality & Problem Solving_ARCHIVE,Supervisor Certification Program Weekly (Quality & Problem Solving),1,ILT Content,,1024,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training_ARCHIVE,Supervisor Certification Program Weekly (Standard Work & Training),1,ILT Content,,1023,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training,Supervisor Cert - Standard Work & Training,1,ILT Content,,916,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,angelaadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training,Supervisor Cert - Standard Work & Training,1,ILT Content,,916,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,jenadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training,Supervisor Cert - Standard Work & Training,1,ILT Content,,916,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,KY004130,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training,Supervisor Cert - Standard Work & Training,1,ILT Content,,916,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,MT000080951,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training,Supervisor Cert - Standard Work & Training,1,ILT Content,,916,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,TX002096,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP Standard Work & Training,Supervisor Cert - Standard Work & Training,1,ILT Content,,916,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,tyleradmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety,Supervisor Cert - TPS & Safety,1,ILT Content,,1119,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,angelaadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety,Supervisor Cert - TPS & Safety,1,ILT Content,,1119,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,jenadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety,Supervisor Cert - TPS & Safety,1,ILT Content,,1119,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,KY004130,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety,Supervisor Cert - TPS & Safety,1,ILT Content,,1119,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,MT000080951,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety,Supervisor Cert - TPS & Safety,1,ILT Content,,1119,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,TX002096,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety,Supervisor Cert - TPS & Safety,1,ILT Content,,1119,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,tyleradmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety (weekly),Supervisor Certification Program Weekly (TPS & Safety),0,ILT Content,,1123,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_SCP TPS & Safety (weekly),Supervisor Certification Program Weekly (TPS & Safety),1,ILT Content,,1123,TRUE,Time based,TRUE,144000.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Annual program created to help develop local leaders within AGGNA and requires team members to select projects they can continuously improve in their own department. The course is led by a AGGNA leader and is made up of several meetings over 6-8 months with a final presentation at the end.,,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_AGGNA Leadership Workshop and Training,AGGNA Leadership Workshop and Training,1,ILT Content,,1129,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TPS (AGGU),TPS I,0,ILT Content,,914,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TPS (vendor),TPS Basics for Management,0,ILT Content,,1128,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
Refresh your memory on how to use the TWI Job Instruction method when teaching others how to do a job. This training is a refresher course for the 10-hour TWI Job Instruction certification which you obtained in the past.,,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction - Refresher Course,TWI Job Instruction - 10 Hour (Refresher),1,ILT Content,,906,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,angelaadmin,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,ASK111041,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,jenadmin,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,KY004130,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,MT000080951,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,MT000110156,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,TX002096,0,0,FALSE,,0,0,0,0,0
" By obtaining this 10-hour certification, participants will be able to use the TWI method when teaching others how to do a job. TWI Institute (Training Within Industry) has determined the steps of the TWI Job Instruction method to be the best way of teaching someone how to do a job correctly, safely, and conscientiously.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour,TWI Job Instruction 10-hour Certification,1,ILT Content,,1125,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,tyleradmin,0,0,FALSE,,0,0,0,0,0
TWI-JI 10-hr Cert completed during Supervisor Certification Program (SCP),,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Instruction 10-hour (SCP),TWI Job Instruction 10-hour Certification (SCP),1,ILT Content,,892,TRUE,Time based,TRUE,36000.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour,TWI Job Relations 10-hour Certification,1,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,angelaadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour,TWI Job Relations 10-hour Certification,1,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,jenadmin,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour,TWI Job Relations 10-hour Certification,1,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,KY004130,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour,TWI Job Relations 10-hour Certification,1,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,MT000080951,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour,TWI Job Relations 10-hour Certification,1,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,TX002096,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour,TWI Job Relations 10-hour Certification,1,ILT Content,,1124,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,tyleradmin,0,0,FALSE,,0,0,0,0,0
TWI-JR 10-hr Cert completed during Supervisor Certification Program (SCP),,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI Job Relations 10-hour (SCP),TWI Job Relations 10-hour Certification (SCP),1,ILT Content,,886,TRUE,Time based,TRUE,36000.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
40 hr. TWI Job Instruction Class. For Instructors,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI_T3 Job Instruction Instructor (40-hr ),TWI Job Instruction - Instructor (40 Hour),1,ILT Content,,1133,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Leadership_TWI_T3 Job Relations Instructor (40-hr. cert),TWI Job Relations - Instructor (40 Hour),1,ILT Content,,1019,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,"Lean Manufacturing ""Simulation Workshop"" (vendor)",Lean Manufacturing Simulation Workshop,0,ILT Content,,1029,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
" Your, and your employees', rights and responsibilities under the Family Medical Leave Act (Recertification required only when updated) This training complies with AGGMO standards.",,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Legal_FMLA for Management (AGG specifics),FMLA for Management (AGG specifics),1,ILT Content,,1122,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Motivating Others (MAC),Motivating Others Workshop,0,ILT Content,,1127,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
"Dangers of bloodborne pathogens, common means of transmission, and the use of personal protective equipment; required for First Aid/CPR/AED Certification (1-year Recertification) This training complies with OSHA standard 1910.151.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,OLD_Compliance_Bloodborne Pathogens (ILT Course),OLD_Bloodborne Pathogens,0,ILT Content,,907,TRUE,Time based,TRUE,3600.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
" This course is designed for Team Members who want to mentor new AGG employees. Learn what the Mentor Program is all about, what your role and responsibilities will be, and obtain your certification as a designated Mentor.",,1,,,,AGG.University@dummydata.com,,TRUE,1,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Onboarding_Mentor Certification Training,Mentor Certification,1,ILT Content,,905,TRUE,Time based,TRUE,10800.0,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
" This program is intended to give new hires a solid foundation as they adapt to their new positions. Participants will be required to complete 2 surveys: a 10-Day Touchback Survey and a 20-Day Touchback Survey. These surveys will be in their LMS and available for completion at 10 and 20 days, respectfully, from the day they are registered in the Mentoring Program.",,1,,,,AGG.University@dummydata.com,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Onboarding_Mentoring Program,Mentoring Program,0,ILT Content,,1028,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,PACTC (vendor),1000 hours Computer Maintenance,0,ILT Content,,893,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,PACTC (vendor) Wiring,Residential Wiring,0,ILT Content,,1017,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Paint_Paint 101,Paint 101,0,ILT Content,,898,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,PDM225 (vendor),PDM225 SOLIDWORKS PDM User Professional,0,ILT Content,,1016,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,PDM305 (vendor),PDM305 Solidworks PDM Administrator Professional,0,ILT Content,,1022,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,PerkinElmer (vendor),ICP-Optima Instrumentation with Syngistix Software,0,ILT Content,,1136,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Platts 4th Annual Scrap Seminar (vendor),Platts 4th Annual Scrap Seminar,0,ILT Content,,913,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,PLC (MAC),Programmable Logical Controllers Troubleshooting Class,0,ILT Content,,887,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Poly_Leather Wrap Skills Table (AGGU),Leather Wrap Skills Table,0,ILT Content,,899,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Precision Sensing for High Tech Industries (vendor),Precision Sensing for High Tech Industries - BAL - LUFF,0,ILT Content,,901,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Price Risk Management (vendor),Price Risk Management in Steel Workshop,0,ILT Content,,897,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Problem Solving_QC Story,QC Story,0,ILT Content,,1138,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Problem Solving_Six Sigma GB (Process Stabilization),AGGU Six Sigma Green Belt Training,0,ILT Content,,1137,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
,,1,,,,,,TRUE,0,,0,,TRUE,,0,0,FALSE,FALSE,1,Conversion Rate by Monetary Value,0,,FALSE,,,,No Email,Problem Solving_Six Sigma Greenbelt (Villanova),Six Sigma Green Belt (Villanova),0,ILT Content,,1132,TRUE,Time based,TRUE,,,,,FALSE,FALSE,FALSE,0,Before,,,,0,0,FALSE,,0,0,0,0,0
