Event ID,Session ID*,Part Start Date/Time,Part End Date/Time,Part Break Duration,Part Timezone,Display Times in TimeZone of User,Part name,Part Location,Part Instructor*,Session Status,Cancellation Reason,Cancellation Comment,Available Languages,Vendor/Provider,Registration Deadline,Registration Deadline - Before/After,Allow waitlist for sessions,Allow Auto-Management of Waitlist‡, Auto-Register User upon Granting Waitlist‡,Minimum Users,Maximum Users,Credits,Attendance Parts,Emails,Currency Code,Price Per Session,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount,Penalty Number of Days prior to start,Created/Modified By,Do not allow exception request,Copy Availability from its Event,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Training Contact,Training Units,Default Training Unit Price,Required Training Approvals,Required Completion Approvals,Request Form
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0118,2023-04-04 20:30:00,2023-04-04 21:45:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0119,2023-04-04 14:00:00,2023-04-04 15:15:00,,9,false,Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0121,2023-03-04 13:00:00,2023-03-04 14:15:00,,9,false,AGGNAI Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MO-0122,07/25/2023 11:00:00.000,07/25/2023 12:15:00.000,,9,false,Offering of LIVE Fire Extinguisher Training (Safety Department will Schedule Date & Time),Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_LIVE Fire Extinguisher Training_MO,Compliance_LIVE Fire Extinguisher Training_MS-0001,03/31/2023 13:00:00.000,03/31/2023 14:15:00.000,,9,false,AGGMS Offering of LIVE Fire Extinguisher Training,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,3,10,4500,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0002,2018-11-12 13:00:00,2018-11-12 17:00:00,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,10,25,10800,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0003,12/13/2018 13:00:00.000,12/13/2018 17:00:00.000,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,10,25,10800,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0004,01/16/2019 20:00:00.000,01/17/2019 00:00:00.000,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,10,25,10800,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0005,01/17/2019 20:00:00.000,01/18/2019 00:00:00.000,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,10,25,10800,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0006,2019-12-02 11:00:00,2019-12-02 15:00:00,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,10,25,10800,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0007,2019-06-03 13:00:00,2019-06-03 17:00:00,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,10,25,10800,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0008,2019-02-07 12:00:00,2019-02-07 16:00:00,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,25,14400,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0009,09/13/2019 12:00:00.000,09/13/2019 16:00:00.000,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,25,14400,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0010,2019-10-12 20:00:00,2019-11-12 00:00:00,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,25,14400,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0011,03/26/2020 12:00:00.000,03/26/2020 16:00:00.000,,9,false,Offering of Propane Fill Certification (CANCELLED),Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,25,14400,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0012,2020-11-11 13:00:00,2020-11-11 17:00:00,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,5,12,14400,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0013,2022-09-02 12:00:00,2022-09-02 16:00:00,,9,false,Offering of Propane Fill Certification (Canceled),Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,12,14400,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_Propane Fill Certification,Compliance_Propane Fill Certification-0014,02/23/2022 12:00:00.000,02/23/2022 16:00:00.000,,9,false,Offering of Propane Fill Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,12,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_AGG Legal Compliance Training (ILT),Compliance_AGG Legal Compliance Training (ILT)-0001,04/29/2024 18:00:00.000,04/29/2024 19:00:00.000,,9,false,Offering of AGG Legal Compliance Training (ILT),Bldg_1_Room_102,angelaadmin,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_AGG Legal Compliance Training (ILT),Compliance_AGG Legal Compliance Training (ILT)-0001,04/29/2024 18:00:00.000,04/29/2024 19:00:00.000,,9,false,Offering of AGG Legal Compliance Training (ILT),Bldg_1_Room_102,jenadmin,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Compliance_AGG Legal Compliance Training (ILT),Compliance_AGG Legal Compliance Training (ILT)-0001,04/29/2024 18:00:00.000,04/29/2024 19:00:00.000,,9,false,Offering of AGG Legal Compliance Training (ILT),Bldg_1_Room_102,tyleradmin,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
"Computer & Software_Access 2010, Part 1","Computer & Software_Access 2010, Part 1 Class",01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Access 2010 Part 1 Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
"Computer & Software_Access 2010, Part 2","Computer & Software_Access 2010, Part 2 Class",01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Access 2010 Part 2 Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_aPriori (vendor),Computer & Software_aPriori (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,aPriori Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Excel (Chart & Graphs) (vendor),Computer & Software_Excel (Chart & Graphs) (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Excel - Charts & Graphs Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Excel Basics (vendor),Computer & Software_Excel Basics (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Excel Basics Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Excel Formatting (vendor),Computer & Software_Excel Formatting (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Excel Formatting Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Excel Formulas (vendor),Computer & Software_Excel Formulas (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Excel Formulas Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Excel Graphing (vendor),Computer & Software_Excel Graphing (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Excel Graphing Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_JDE,Computer & Software_JDE Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,JDE Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Microsoft Outlook,Computer & Software_Microsoft Outlook Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Outlook Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
"Computer & Software_Project 2010, Level 1 (vendor)","Computer & Software_Project 2010, Level 1 (vendor) Class",01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Project 2010 Level 1 Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
"Computer & Software_Project 2010, Level 2 (vendor)","Computer & Software_Project 2010, Level 2 (vendor) Class",01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Microsoft Project 2010 Level 2 Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer & Software_Shop Floor Data Entry,Computer & Software_Shop Floor Data Entry Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Shop Floor Data Entry Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer Skills_Excel Basic,Computer_Excel Basic-0001,11/26/2018 13:30:00.000,11/30/2018 15:30:00.000,,9,false,Offering of Excel Basic 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Computer Skills_Excel Basic,Computer_Excel Basic-0001,11/26/2018 13:30:00.000,01/14/2019 22:00:00.000,,9,false,TEST Offering of Excel Basic 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Computer Skills_Excel Basic,Computer_Excel Basic-0010,03/18/2019 00:30:00.000,03/22/2019 02:30:00.000,,9,false,Offering of Excel Basic 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Computer Skills_Excel Basic,Computer_Excel Basic-0011,2019-04-02 20:00:00,2019-08-02 22:00:00,,9,false,Offering of Excel Basic 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Computer Skills_Excel Intermediate,Computer & Software_Excel Intermediate-0001,03/25/2019 12:30:00.000,03/29/2019 14:30:00.000,,9,false,Offering of Excel Intermediate 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@toyoda.gosei.com,,,,,
Computer Skills_Excel Intermediate,Computer & Software_Excel Intermediate-0002,2019-01-04 00:30:00,2019-05-04 02:30:00,,9,false,Offering of Excel Intermediate 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@toyoda.gosei.com,,,,,
Computer Skills_Excel Intermediate,Computer & Software_Excel Intermediate-0003,2019-11-02 20:00:00,02/15/2019 22:00:00.000,,9,false,Offering of Excel Intermediate 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,15,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@toyoda.gosei.com,,,,,
Computer Skills_Excel Intermediate,Computer & Software_Excel Intermediate-0004,04/29/2019 12:30:00.000,2019-03-05 14:30:00,,9,false,Offering of Excel Intermediate 10-Hour Certification,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,6,10,36000,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@toyoda.gosei.com,,,,,
Computer_ Filehold Leadership Core (AGGU),Computer_ Filehold Leadership Core (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,FileHold - Level II Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer_ADP (eTime dept tracking),Computer_ADP (eTime dept tracking) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,ADP (eTime dept tracking) Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Computer_FileHold,Computer_FileHold Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,FileHold Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Construction Technology (vendor),Construction Technology (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,1000 Hours Training Construction Technology Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Core_Ashram (AGGU),Core_Ashram (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Ashram Training Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Dimensional Repeatability (vendor),Dimensional Repeatability (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Dimensional Repeatability Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EE1600 (College Transcript),EE1600 (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Practical Electronics II Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EEE 1500 (College Transcript),EEE 1500 (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Basic Electronics Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EEE 1550 (College Transcript),EEE 1550 (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Electrical Systems Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EEE 1580 (College Transcript),EEE 1580 (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Practical Electronics I Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EEE 2000 (College Transcript),EEE 2000 (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Solid State Electronics Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EEE1710 (College Transcripts),EEE1710 (College Transcripts) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,National Electrical Code Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
EMT (vendor),EMT (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Emergency Medical Technician Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Essentials & Coaching (MAC),Essentials & Coaching (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,"Essentials of Leadership, Coaching for Success, Coaching for Improvement, Managing Performance Problems, and Resolving Conflict Class",Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Fanuc (vendor),Fanuc (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,SpotTool Operation and Programming with Servo Gun Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
GNST-100-B70DL (College Transcript),GNST-100-B70DL (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Foundations Student Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
guest_computer skills_basic,guest_computer skills_basic-0001,2020-05-06 13:35:00,2020-05-06 15:35:00,,9,false,Offering of Excel Basic 10 Hour Certification (GUEST),Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,10,7200,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Haz Waste Personnel (vendor),Haz Waste Personnel (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Hazardous Waste Personnel and Emergency Response Training Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
HAZMAT 40 (vendor),HAZMAT 40 (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,HAZMAT 40 (1st Environmental Information Systems) Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Health & Well-Being_Health Perspectives (AGGU),Health & Well-Being_Health Perspectives (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Health Perspectives & Your Fitness Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
How the Steel Market Works Training (vendor),How the Steel Market Works Training (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,How the Steel Market Works Training Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Influential Leadership Workshop (MAC),Influential Leadership Workshop (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Influential Leadership Workshop Class,Bldg_1_Room_102,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Injection_Injection Molding - Manf Technology (AGG: Tyler Watson),Injection_Injection Molding - Manf Technology (AGG: Tyler Watson) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Injection Molding - Manufacturing Technology Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
J2P0310 (vendor),J2P0310 (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Handling Tool Operation and Programming Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership Core: Excel (AGGU),Leadership Core: Excel (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Excel - Leadership Core Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership Core: Outlook 2010 (AGGU),Leadership Core: Outlook 2010 (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Change Your Outlook on Outlook 2010 (session 2) Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership Core: Praise (AGGU),Leadership Core: Praise (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Why Praise Can BackfireAnd How to Do it Right - Leadership Core Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership: AGG Policies (AGGU),Leadership: AGG Policies (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Understanding AGG Policies: What Would You Do? - Leadership Core Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_ 5S+1Y I (AGGU),Leadership_AGGU 5S+1Y I (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,5S+1Y I Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_4 Imperatives (MAC),Leadership_4 Imperatives (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,The Four Imperatives of Great Leaders Workshop Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_Delegating (MAC),Leadership_Delegating (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Delegating with Purpose Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_DISC-LC (AGGU),Leadership_DISC-LC (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,DISC Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_Driving Change (MAC),Leadership_Driving Change (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Driving Change Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_Effective Communication -LC (AGGU),Leadership_Effective Communication -LC (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Effective Communication Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_Emotional Intelligence Training,Leadership_Emotional Intelligence Training-0001,10/23/2019 12:00:00.000,10/24/2019 16:00:00.000,,9,false,Offering of Emotional Intelligence Training,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,20,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_Emotional Intelligence Training,Leadership_Emotional Intelligence Training-0002,10/23/2019 18:00:00.000,10/24/2019 22:00:00.000,,9,false,Offering of Emotional Intelligence Training,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,20,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_Kanban I (AGGU),Leadership_Kanban I (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,14,false,Kanban I Class,Bldg_2_Room_207,,,,,,ILT Content,,,1,false,false,,,,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0001,05/28/2019 20:00:00.000,05/28/2019 21:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
Leadership_LMS Training for Managers,Leadership_LMS Training-0002,05/29/2019 15:00:00.000,05/29/2019 16:00:00.000,,9,false,Offering of LMS Training,Bldg_2_Room_207,87571,,,,,ILT Content,,,1,false,false,6,18,3600,,,,,,,false,,,,,,,,,false,false,false,,,,false,false,false,AGG.University@dummydata.com,,,,,
