User ID*,Material ID*,Transcript Status*,Request Date/Time*,Registration Date/Time*,Transcript Action,Completion Date/Time,Due Date/Time‡,Due Date Action type,Archived,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments,Training Points,Training Badge
106294,Compliance_Orientation eSign,Completed,08/09/2022 15:50:47.000,08/09/2022 15:50:47.000,,08/09/2022 16:08:58.000,,,,,,,,,,,
106294,Compliance_Orientation Policies & Procedures,Completed,09/15/2020 16:19:26.000,09/15/2020 16:19:26.000,,09/15/2020 18:36:25.000,,,,,,,,,,,
106294,Compliance_Photo Release Waiver,Completed,08/09/2022 15:50:47.000,08/09/2022 15:50:47.000,,08/09/2022 16:09:10.000,,,,,,,,,,,
106294,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,12/22/2022 16:54:40.000,12/22/2022 16:54:40.000,,12/22/2022 16:54:46.000,,,,,,,,,,,
106362,Compliance_Business Conduct Agreement,Completed,11/22/2022 23:52:31.000,11/22/2022 23:52:31.000,,12/02/2022 23:44:12.000,12/03/2022 23:59:59.000,,,,,,,,,,
106362,Compliance_Container Management (EWI 4.6.40),Completed,08/18/2020 19:17:39.000,08/18/2020 19:17:39.000,,08/18/2020 19:17:47.000,,,,,,,,,,,
106362,Compliance_Employee FMLA Rights,Completed,11/12/2020 22:33:58.000,11/12/2020 22:33:58.000,,11/04/2020 22:30:00.000,,,,,,,,,,,
106362,Compliance_Orientation eSign,Completed,07/29/2020 15:31:49.000,07/29/2020 15:31:49.000,,07/29/2020 15:32:07.000,,,,,,,,,,,
106362,Compliance_Orientation Policies & Procedures,Completed,07/29/2020 15:31:49.000,07/29/2020 15:31:49.000,,07/29/2020 15:31:59.000,,,,,,,,,,,
106362,Compliance_Photo Release Waiver,Completed,07/29/2020 15:31:49.000,07/29/2020 15:31:49.000,,07/29/2020 15:32:19.000,,,,,,,,,,,
106362,Resource_View Forklift Evaluation Form,Completed,10/04/2021 12:10:51.000,10/04/2021 12:10:51.000,,10/04/2021 12:16:04.000,,,,,,,,,,,
106362,Resource_View Forklift Instructor List,Completed,10/04/2021 12:10:51.000,10/04/2021 12:10:51.000,,10/04/2021 12:12:03.000,,,,,,,,,,,
106375,Compliance_Employee FMLA Rights,Completed,12/08/2020 17:53:51.000,12/08/2020 17:53:51.000,,12/08/2020 17:54:02.000,,,,,,,,,,,
106375,Compliance_Orientation eSign,Completed,12/08/2020 17:53:17.000,12/08/2020 17:53:17.000,,12/08/2020 17:53:29.000,,,,,,,,,,,
106375,Compliance_Photo Release Waiver,Completed,12/08/2020 17:53:17.000,12/08/2020 17:53:17.000,,12/08/2020 17:53:39.000,,,,,,,,,,,
106375,Requirement_AGGJ_Critical Safety Parts_QC&PE,Completed,11/01/2022 18:33:27.000,11/01/2022 18:33:27.000,,11/01/2022 18:34:15.000,,,,,,,,,,,
106398,Compliance_Employee FMLA Rights,Completed,12/08/2020 17:10:37.000,12/08/2020 17:10:37.000,,12/08/2020 17:10:48.000,,,,,,,,,,,
106398,Compliance_Orientation eSign,Completed,12/08/2020 17:10:04.000,12/08/2020 17:10:04.000,,12/08/2020 17:10:15.000,,,,,,,,,,,
106398,Compliance_Photo Release Waiver,Completed,12/08/2020 17:10:04.000,12/08/2020 17:10:04.000,,12/08/2020 17:10:26.000,,,,,,,,,,,
106398,Resource_View Forklift Evaluation Form,Completed,03/25/2021 13:41:44.000,03/25/2021 13:41:44.000,,03/25/2021 13:44:19.000,,,,,,,,,,,
106398,Resource_View Forklift Instructor List,Completed,03/25/2021 13:41:44.000,03/25/2021 13:41:44.000,,03/25/2021 13:43:22.000,,,,,,,,,,,
106434,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106434,Compliance_Orientation eSign,Completed,09/10/2020 14:38:41.000,09/10/2020 14:38:41.000,,09/10/2020 18:24:08.000,,,,,,,,,,,
106434,Compliance_Orientation Policies & Procedures,Completed,09/10/2020 14:38:41.000,09/10/2020 14:38:41.000,,09/10/2020 18:23:33.000,,,,,,,,,,,
106434,Compliance_Photo Release Waiver,Completed,09/10/2020 14:38:41.000,09/10/2020 14:38:41.000,,09/10/2020 18:24:42.000,,,,,,,,,,,
106435,Compliance_Container Management (EWI 4.6.40),Completed,05/16/2017 08:00:00.000,05/16/2017 08:00:00.000,,05/16/2017 00:00:00.000,10/21/2022 23:59:59.000,,,,,,,,,,
106435,Compliance_Employee FMLA Rights,Completed,10/03/2022 21:59:02.000,10/03/2022 21:59:02.000,,09/20/2022 22:00:00.000,,,,,,,,,,,
106435,Compliance_Orientation eSign,Completed,08/12/2020 16:47:13.000,08/12/2020 16:47:13.000,,08/03/2020 16:45:00.000,,,,,,,,,,,
106435,Compliance_Orientation Policies & Procedures,Completed,08/12/2020 16:47:13.000,08/12/2020 16:47:13.000,,08/03/2020 16:45:00.000,,,,,,,,,,,
106435,Compliance_Photo Release Waiver,Exempt,08/12/2020 16:47:13.000,08/12/2020 16:47:13.000,,08/03/2020 16:45:00.000,,,,,,,,,,,
106435,Conversion Hire Tracking,Completed,09/27/2022 16:14:00.000,09/27/2022 16:14:00.000,,09/19/2022 16:10:00.000,,,,,,,,,,,
106436,Compliance_Chrome PPE Procedure,Completed,03/24/2023 14:45:35.000,03/24/2023 14:45:35.000,,03/24/2023 14:47:57.000,04/20/2023 23:59:59.000,,,,,,,,,,
106436,Compliance_Container Management (EWI 4.6.40),Completed,11/26/2019 07:22:19.000,11/26/2019 07:22:19.000,,11/26/2019 07:24:19.000,,,,,,,,,,,
106436,Compliance_Employee FMLA Rights,Completed,12/03/2020 22:50:44.000,12/03/2020 22:50:44.000,,12/02/2020 22:50:00.000,,,,,,,,,,,
106436,Compliance_Orientation eSign,Completed,08/26/2020 14:36:49.000,08/26/2020 14:36:49.000,,08/26/2020 17:01:07.000,,,,,,,,,,,
106436,Compliance_Orientation Policies & Procedures,Completed,08/26/2020 14:36:49.000,08/26/2020 14:36:49.000,,08/26/2020 17:00:36.000,,,,,,,,,,,
106436,Compliance_Photo Release Waiver,Completed,08/26/2020 14:36:49.000,08/26/2020 14:36:49.000,,08/26/2020 17:01:30.000,,,,,,,,,,,
106436,Compliance_Triple Rinse Procedure (Dept. 6218),Completed,04/05/2023 18:30:53.000,04/05/2023 18:30:53.000,,04/05/2023 18:31:25.000,04/20/2023 23:59:59.000,,,,,,,,,,
106436,Resource_View Forklift Evaluation Form,Completed,03/16/2023 19:12:36.000,03/16/2023 19:12:36.000,,03/16/2023 19:14:41.000,,,,,,,,,,,
106436,Resource_View Forklift Instructor List,Completed,03/16/2023 19:12:36.000,03/16/2023 19:12:36.000,,03/16/2023 19:14:06.000,,,,,,,,,,,
106437,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106437,Compliance_Orientation eSign,Completed,07/21/2020 13:51:58.000,07/21/2020 13:51:58.000,,07/20/2020 13:55:00.000,,,,,,,,,,,
106437,Compliance_Orientation Policies & Procedures,Completed,07/21/2020 13:51:58.000,07/21/2020 13:51:58.000,,07/20/2020 13:55:00.000,,,,,,,,,,,
106437,Compliance_Photo Release Waiver,Exempt,07/21/2020 13:51:58.000,07/21/2020 13:51:58.000,,07/20/2020 14:00:00.000,,,,,,,,,,,
106445,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106445,Compliance_Orientation eSign,Completed,10/01/2020 15:33:45.000,10/01/2020 15:33:45.000,,10/01/2020 18:32:59.000,,,,,,,,,,,
106445,Compliance_Orientation Policies & Procedures,Completed,10/01/2020 15:33:45.000,10/01/2020 15:33:45.000,,10/01/2020 18:32:28.000,,,,,,,,,,,
106445,Compliance_Photo Release Waiver,Completed,10/01/2020 15:33:45.000,10/01/2020 15:33:45.000,,10/01/2020 18:33:27.000,,,,,,,,,,,
106448,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106448,Compliance_Orientation eSign,Completed,07/21/2020 13:51:58.000,07/21/2020 13:51:58.000,,07/17/2020 13:55:00.000,,,,,,,,,,,
106448,Compliance_Orientation Policies & Procedures,Completed,07/21/2020 13:51:58.000,07/21/2020 13:51:58.000,,07/17/2020 13:55:00.000,,,,,,,,,,,
106448,Compliance_Photo Release Waiver,Exempt,07/21/2020 13:51:58.000,07/21/2020 13:51:58.000,,07/17/2020 14:00:00.000,,,,,,,,,,,
106448,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,12/09/2022 05:28:36.000,12/09/2022 05:28:36.000,,12/09/2022 05:30:25.000,,,,,,,,,,,
106451,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106451,Compliance_Orientation eSign,Completed,09/08/2020 18:08:58.000,09/08/2020 18:08:58.000,,09/08/2020 18:11:55.000,,,,,,,,,,,
106451,Compliance_Orientation Policies & Procedures,Completed,09/08/2020 18:08:58.000,09/08/2020 18:08:58.000,,09/08/2020 18:11:13.000,,,,,,,,,,,
106451,Compliance_Photo Release Waiver,Completed,09/08/2020 18:08:58.000,09/08/2020 18:08:58.000,,09/08/2020 18:12:34.000,,,,,,,,,,,
106451,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,01/04/2023 20:26:07.000,01/04/2023 20:26:07.000,,01/04/2023 20:33:39.000,,,,,,,,,,,
106453,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106453,Compliance_Orientation eSign,Completed,11/13/2017 08:00:00.000,11/13/2017 08:00:00.000,,11/13/2017 00:00:00.000,,,,,,,,,,,
106453,Compliance_Orientation Policies & Procedures,Completed,11/13/2017 08:00:00.000,11/13/2017 08:00:00.000,,11/13/2017 00:00:00.000,,,,,,,,,,,
106453,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,12/13/2022 02:43:58.000,12/13/2022 02:43:58.000,,12/13/2022 02:44:22.000,,,,,,,,,,,
106454,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106454,Compliance_Orientation eSign,Completed,08/17/2020 18:28:43.000,08/17/2020 18:28:43.000,,08/17/2020 18:30:40.000,,,,,,,,,,,
106454,Compliance_Orientation Policies & Procedures,Completed,08/17/2020 18:28:43.000,08/17/2020 18:28:43.000,,08/17/2020 18:30:16.000,,,,,,,,,,,
106454,Compliance_Photo Release Waiver,Completed,08/17/2020 18:28:43.000,08/17/2020 18:28:43.000,,08/17/2020 18:31:03.000,,,,,,,,,,,
106454,Resource_View Forklift Evaluation Form,Completed,03/04/2021 08:27:17.000,03/04/2021 08:27:17.000,,03/04/2021 08:30:10.000,,,,,,,,,,,
106454,Resource_View Forklift Instructor List,Completed,03/04/2021 08:27:17.000,03/04/2021 08:27:17.000,,03/04/2021 08:27:47.000,,,,,,,,,,,
106455,Compliance_Employee FMLA Rights,Completed,10/28/2022 07:45:52.000,10/28/2022 07:45:52.000,,10/28/2022 07:46:13.000,,,,,,,,,,,
106455,Compliance_Orientation eSign,Registered,10/28/2022 07:45:48.000,10/28/2022 07:45:48.000,,,,,,,,,,,,,
106455,Compliance_Orientation Policies & Procedures,Completed,11/18/2019 20:27:58.000,11/18/2019 20:27:58.000,,11/18/2019 20:29:09.000,,,,,,,,,,,
106455,Compliance_Photo Release Waiver,Registered,10/28/2022 07:45:48.000,10/28/2022 07:45:48.000,,,,,,,,,,,,,
106462,Compliance_Employee FMLA Rights,Completed,11/19/2020 16:59:30.000,11/19/2020 16:59:30.000,,11/18/2020 17:00:00.000,,,,,,,,,,,
106462,Compliance_Orientation eSign,Completed,11/16/2020 15:52:55.000,11/16/2020 15:52:55.000,,11/16/2020 19:26:24.000,,,,,,,,,,,
106462,Compliance_Photo Release Waiver,Completed,11/16/2020 15:52:55.000,11/16/2020 15:52:55.000,,11/16/2020 19:27:30.000,,,,,,,,,,,
106462,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,12/22/2022 10:08:08.000,12/22/2022 10:08:08.000,,12/22/2022 10:11:57.000,,,,,,,,,,,
106490,Compliance_Business Conduct Agreement,Completed,12/10/2020 15:38:56.000,12/10/2020 15:38:56.000,,12/10/2020 15:39:56.000,07/25/2022 23:59:59.000,,,,,,,,,,
106490,Compliance_Employee FMLA Rights,Completed,12/03/2020 22:50:44.000,12/03/2020 22:50:44.000,,12/02/2020 22:50:00.000,,,,,,,,,,,
106490,Compliance_Orientation eSign,Completed,11/30/2020 15:52:13.000,11/30/2020 15:52:13.000,,11/30/2020 19:23:33.000,,,,,,,,,,,
106490,Compliance_Photo Release Waiver,Completed,11/30/2020 15:52:13.000,11/30/2020 15:52:13.000,,11/30/2020 19:25:07.000,,,,,,,,,,,
106490,Compliance_Statement of Confidentiality,Completed,05/26/2022 01:00:15.000,05/26/2022 01:00:15.000,,05/26/2022 01:00:50.000,08/10/2022 23:59:59.000,,,,,,,,,,
106501,Compliance_Business Conduct Agreement,Completed,12/01/2020 18:47:40.000,12/01/2020 18:47:40.000,,12/01/2020 18:50:49.000,04/13/2022 23:59:59.000,,,,,,,,,,
106501,Compliance_Employee FMLA Rights,Completed,12/03/2020 22:50:44.000,12/03/2020 22:50:44.000,,12/02/2020 22:50:00.000,,,,,,,,,,,
106501,Compliance_Orientation eSign,Completed,12/03/2020 19:07:33.000,12/03/2020 19:07:33.000,,12/03/2020 19:09:33.000,,,,,,,,,,,
106501,Compliance_Photo Release Waiver,Completed,12/03/2020 19:07:33.000,12/03/2020 19:07:33.000,,12/03/2020 19:09:50.000,,,,,,,,,,,
106501,Requirement_Document Control Procedure,Completed,12/01/2020 18:53:51.000,12/01/2020 18:53:51.000,,12/01/2020 18:53:56.000,,,,,,,,,,,
106501,Requirement_Work Instruction Completion Procedure,Completed,12/03/2020 15:43:07.000,12/03/2020 15:43:07.000,,12/03/2020 15:43:59.000,,,,,,,,,,,
106529,Compliance_Employee FMLA Rights,Completed,01/25/2023 22:24:34.000,01/25/2023 22:24:34.000,,01/24/2023 22:25:00.000,,,,,,,,,,,
106529,Compliance_Orientation eSign,Completed,08/04/2022 15:01:23.000,08/04/2022 15:01:23.000,,08/04/2022 17:36:58.000,,,,,,,,,,,
106529,Compliance_Orientation Policies & Procedures,Completed,07/21/2020 14:09:45.000,07/21/2020 14:09:45.000,,06/10/2020 14:25:00.000,,,,,,,,,,,
106529,Compliance_Photo Release Waiver,Completed,08/04/2022 15:01:23.000,08/04/2022 15:01:23.000,,08/04/2022 17:37:21.000,,,,,,,,,,,
106530,Compliance_Employee FMLA Rights,Completed,12/03/2020 22:48:25.000,12/03/2020 22:48:25.000,,12/02/2020 22:50:00.000,,,,,,,,,,,
106530,Compliance_Orientation eSign,Completed,10/08/2020 18:21:51.000,10/08/2020 18:21:51.000,,10/08/2020 18:23:12.000,,,,,,,,,,,
106530,Compliance_Orientation Policies & Procedures,Completed,10/08/2020 18:21:51.000,10/08/2020 18:21:51.000,,10/08/2020 18:22:36.000,,,,,,,,,,,
106530,Compliance_Photo Release Waiver,Completed,10/08/2020 18:21:52.000,10/08/2020 18:21:52.000,,10/08/2020 18:24:13.000,,,,,,,,,,,
106538,Compliance_Container Management (EWI 4.6.40),Completed,11/23/2020 21:22:52.000,11/23/2020 21:22:52.000,,09/07/2021 15:21:54.000,01/03/2021 23:59:59.000,,,,,,,,,,
106538,Compliance_Employee FMLA Rights,Completed,12/03/2020 22:48:25.000,12/03/2020 22:48:25.000,,12/02/2020 22:50:00.000,,,,,,,,,,,
106538,Compliance_Orientation eSign,Completed,03/16/2020 18:54:19.000,03/16/2020 18:54:19.000,,03/16/2020 18:55:32.000,,,,,,,,,,,
106538,Compliance_Orientation Policies & Procedures,Completed,03/16/2020 18:54:19.000,03/16/2020 18:54:19.000,,03/16/2020 18:55:09.000,,,,,,,,,,,
106539,Compliance_Employee FMLA Rights,Completed,12/03/2020 22:50:44.000,12/03/2020 22:50:44.000,,12/02/2020 22:50:00.000,,,,,,,,,,,
106539,Compliance_Orientation eSign,Completed,10/27/2020 18:12:38.000,10/27/2020 18:12:38.000,,10/27/2020 18:17:38.000,,,,,,,,,,,
106539,Compliance_Orientation Policies & Procedures,Completed,10/27/2020 18:12:38.000,10/27/2020 18:12:38.000,,10/27/2020 18:17:17.000,,,,,,,,,,,
106539,Compliance_Photo Release Waiver,Completed,10/27/2020 18:12:38.000,10/27/2020 18:12:38.000,,10/27/2020 18:17:59.000,,,,,,,,,,,
106539,Requirement_AGGJ_Critical Safety Parts_Op&Maint_textbook,Completed,12/08/2022 08:44:19.000,12/08/2022 08:44:19.000,,12/08/2022 08:45:26.000,,,,,,,,,,,
106554,Compliance_Employee FMLA Rights,Completed,12/09/2020 16:51:48.000,12/09/2020 16:51:48.000,,11/30/2020 16:50:00.000,,,,,,,,,,,
106635,Compliance_Business Conduct Agreement,Completed,01/17/2023 13:08:50.000,01/17/2023 13:08:50.000,,01/17/2023 13:09:52.000,01/27/2023 23:59:59.000,,,,,,,,,,
106635,Compliance_Employee FMLA Rights,Completed,12/18/2020 16:56:02.000,12/18/2020 16:56:02.000,,12/16/2020 16:55:00.000,,,,,,,,,,,
106635,Compliance_Orientation eSign,Completed,09/04/2020 13:29:38.000,09/04/2020 13:29:38.000,,09/04/2020 18:29:09.000,,,,,,,,,,,
106635,Compliance_Orientation Policies & Procedures,Completed,09/04/2020 13:29:38.000,09/04/2020 13:29:38.000,,09/04/2020 18:28:47.000,,,,,,,,,,,
106635,Compliance_Photo Release Waiver,Completed,09/04/2020 13:29:38.000,09/04/2020 13:29:38.000,,09/04/2020 18:29:30.000,,,,,,,,,,,
106635,Compliance_Production Mold Change Safety Procedure 2,Completed,09/04/2020 19:09:19.000,09/04/2020 19:09:19.000,,09/04/2020 19:11:43.000,,,,,,,,,,,
106635,Requirement_Document Control Procedure,Completed,01/17/2023 13:10:35.000,01/17/2023 13:10:35.000,,01/17/2023 13:12:50.000,,,,,,,,,,,
106635,Requirement_FMEA Example & Scoring Criteria,Completed,01/17/2023 13:57:30.000,01/17/2023 13:57:30.000,,01/30/2023 19:23:32.000,,,,,,,,,,,
106635,Requirement_Work Instruction Completion Procedure,Completed,01/17/2023 14:02:15.000,01/17/2023 14:02:15.000,,01/17/2023 14:03:20.000,,,,,,,,,,,
106635,Resource_View Overhead Crane Evaluation Form,Completed,09/04/2020 18:37:44.000,09/04/2020 18:37:44.000,,09/04/2020 18:39:45.000,,,,,,,,,,,
106635,Resource_View Overhead Crane Instructor List,Completed,09/04/2020 18:37:44.000,09/04/2020 18:37:44.000,,09/04/2020 18:38:49.000,,,,,,,,,,,
106637,Compliance_Employee FMLA Rights,Completed,12/18/2020 16:56:02.000,12/18/2020 16:56:02.000,,12/16/2020 16:55:00.000,,,,,,,,,,,
106637,Compliance_Orientation eSign,Completed,07/07/2020 16:10:51.000,07/07/2020 16:10:51.000,,06/26/2020 11:15:00.000,,,,,,,,,,,
106637,Compliance_Orientation Policies & Procedures,Completed,07/07/2020 16:10:51.000,07/07/2020 16:10:51.000,,06/26/2020 11:10:00.000,,,,,,,,,,,
106637,Compliance_Photo Release Waiver,Exempt,07/07/2020 16:10:51.000,07/07/2020 16:10:51.000,,06/26/2020 11:15:00.000,,,,,,,,,,,
106637,Requirement_AGGJ_Critical Safety Parts_QC&PE,Completed,10/25/2022 04:36:39.000,10/25/2022 04:36:39.000,,10/25/2022 04:51:50.000,,,,,,,,,,,
106638,Compliance_Employee FMLA Rights,Completed,12/18/2020 16:56:02.000,12/18/2020 16:56:02.000,,12/16/2020 16:55:00.000,,,,,,,,,,,
106638,Compliance_Orientation eSign,Completed,09/10/2020 14:38:41.000,09/10/2020 14:38:41.000,,09/10/2020 18:25:07.000,,,,,,,,,,,
106638,Compliance_Orientation Policies & Procedures,Completed,09/10/2020 14:38:41.000,09/10/2020 14:38:41.000,,09/10/2020 18:24:14.000,,,,,,,,,,,
106638,Compliance_Photo Release Waiver,Completed,09/10/2020 14:38:41.000,09/10/2020 14:38:41.000,,09/10/2020 18:25:41.000,,,,,,,,,,,
106638,Requirement_AGGJ_Critical Safety Parts_QC&PE,Completed,10/21/2022 11:34:40.000,10/21/2022 11:34:40.000,,10/21/2022 11:43:45.000,,,,,,,,,,,
106639,Compliance_Employee FMLA Rights,Completed,12/18/2020 16:56:02.000,12/18/2020 16:56:02.000,,12/16/2020 16:55:00.000,,,,,,,,,,,
106639,Compliance_Orientation eSign,Completed,10/01/2020 15:33:45.000,10/01/2020 15:33:45.000,,10/01/2020 18:33:55.000,,,,,,,,,,,
106639,Compliance_Orientation Policies & Procedures,Completed,10/01/2020 15:33:45.000,10/01/2020 15:33:45.000,,10/01/2020 18:33:20.000,,,,,,,,,,,
106639,Compliance_Photo Release Waiver,Completed,10/01/2020 15:33:45.000,10/01/2020 15:33:45.000,,10/01/2020 18:34:30.000,,,,,,,,,,,
106639,Compliance_Production Mold Change Safety Procedure 2,Completed,10/01/2020 19:20:23.000,10/01/2020 19:20:23.000,,10/01/2020 19:22:58.000,01/15/2021 23:59:59.000,,,,,,,,,,
106639,Resource_View Overhead Crane Evaluation Form,Completed,10/01/2020 18:35:28.000,10/01/2020 18:35:28.000,,10/01/2020 18:37:59.000,,,,,,,,,,,
106639,Resource_View Overhead Crane Instructor List,Completed,10/01/2020 18:35:28.000,10/01/2020 18:35:28.000,,10/01/2020 18:36:24.000,,,,,,,,,,,
106640,Compliance_Container Management (EWI 4.6.40),Completed,11/09/2022 05:29:08.000,11/09/2022 05:29:08.000,,11/09/2022 06:08:15.000,01/16/2021 23:59:59.000,,,,,,,,,,
106640,Compliance_Employee FMLA Rights,Completed,12/18/2020 16:56:02.000,12/18/2020 16:56:02.000,,12/16/2020 16:55:00.000,,,,,,,,,,,
106640,Compliance_Orientation eSign,Completed,11/30/2020 22:19:19.000,11/30/2020 22:19:19.000,,10/29/2020 21:20:00.000,,,,,,,,,,,
106640,Compliance_Photo Release Waiver,Completed,11/30/2020 22:19:19.000,11/30/2020 22:19:19.000,,10/29/2020 21:20:00.000,,,,,,,,,,,
106651,Compliance_Employee FMLA Rights,Completed,02/05/2021 16:28:01.000,02/05/2021 16:28:01.000,,01/27/2021 16:25:00.000,,,,,,,,,,,
106651,Compliance_Orientation eSign,Completed,01/11/2021 15:45:43.000,01/11/2021 15:45:43.000,,01/11/2021 17:55:55.000,,,,,,,,,,,
106651,Compliance_Photo Release Waiver,Completed,01/11/2021 15:45:43.000,01/11/2021 15:45:43.000,,01/11/2021 17:56:33.000,,,,,,,,,,,
106881,Compliance_Container Management (EWI 4.6.40),Completed,08/25/2021 02:55:10.000,08/25/2021 02:55:10.000,,08/25/2021 02:56:27.000,,,,,,,,,,,
106881,Compliance_Employee FMLA Rights,Completed,07/15/2021 14:04:28.000,07/15/2021 14:04:28.000,,07/14/2021 14:05:00.000,,,,,,,,,,,
106881,Compliance_Orientation eSign,Completed,10/15/2020 18:18:49.000,10/15/2020 18:18:49.000,,10/15/2020 18:19:34.000,,,,,,,,,,,
106881,Compliance_Orientation Policies & Procedures,Completed,10/15/2020 18:18:49.000,10/15/2020 18:18:49.000,,10/15/2020 18:19:16.000,,,,,,,,,,,
106881,Compliance_Photo Release Waiver,Completed,10/15/2020 18:18:49.000,10/15/2020 18:18:49.000,,10/15/2020 18:19:50.000,,,,,,,,,,,
106881,Conversion Hire Tracking,Completed,07/15/2021 13:56:03.000,07/15/2021 13:56:03.000,,07/12/2021 13:55:00.000,,,,,,,,,,,
107035,Compliance_Employee FMLA Rights,Completed,02/10/2021 20:18:38.000,02/10/2021 20:18:38.000,,02/10/2021 20:15:00.000,,,,,,,,,,,
107035,Compliance_Orientation eSign,Completed,11/11/2020 15:11:36.000,11/11/2020 15:11:36.000,,11/11/2020 21:26:34.000,,,,,,,,,,,
107035,Compliance_Orientation Policies & Procedures,Completed,11/11/2020 15:11:36.000,11/11/2020 15:11:36.000,,11/11/2020 21:25:42.000,,,,,,,,,,,
107035,Compliance_Photo Release Waiver,Completed,11/11/2020 15:11:36.000,11/11/2020 15:11:36.000,,11/11/2020 21:26:54.000,,,,,,,,,,,
107035,Conversion Hire Tracking,Completed,02/10/2021 14:33:19.000,02/10/2021 14:33:19.000,,02/10/2021 14:30:00.000,,,,,,,,,,,
107036,Compliance_Employee FMLA Rights,Completed,02/10/2021 20:18:38.000,02/10/2021 20:18:38.000,,02/10/2021 20:15:00.000,,,,,,,,,,,
107036,Compliance_Orientation eSign,Completed,10/14/2019 20:06:03.000,10/14/2019 20:06:03.000,,10/07/2019 20:05:00.000,,,,,,,,,,,
107036,Compliance_Orientation Policies & Procedures,Completed,10/14/2019 20:06:03.000,10/14/2019 20:06:03.000,,10/07/2019 20:05:00.000,,,,,,,,,,,
107036,Conversion Hire Tracking,Completed,02/10/2021 14:33:19.000,02/10/2021 14:33:19.000,,02/10/2021 14:30:00.000,,,,,,,,,,,
107037,Compliance_Employee FMLA Rights,Completed,02/10/2021 20:18:38.000,02/10/2021 20:18:38.000,,02/10/2021 20:15:00.000,,,,,,,,,,,
107037,Compliance_Orientation eSign,Completed,08/28/2017 08:00:00.000,08/28/2017 08:00:00.000,,08/28/2017 00:00:00.000,,,,,,,,,,,
107037,Compliance_Orientation Policies & Procedures,Completed,08/28/2017 08:00:00.000,08/28/2017 08:00:00.000,,08/28/2017 00:00:00.000,,,,,,,,,,,
107037,Conversion Hire Tracking,Completed,02/10/2021 14:33:19.000,02/10/2021 14:33:19.000,,02/10/2021 14:30:00.000,,,,,,,,,,,
107037,Resource_View Forklift Evaluation Form,Completed,09/20/2022 14:05:47.000,09/20/2022 14:05:47.000,,09/13/2022 14:05:00.000,,,,,,,,,,,
107037,Resource_View Forklift Instructor List,Completed,09/20/2022 14:05:47.000,09/20/2022 14:05:47.000,,09/13/2022 14:05:00.000,,,,,,,,,,,
107040,Compliance_Employee FMLA Rights,Completed,02/10/2021 20:18:38.000,02/10/2021 20:18:38.000,,02/10/2021 20:15:00.000,,,,,,,,,,,
107040,Compliance_Orientation eSign,Completed,09/22/2020 15:04:28.000,09/22/2020 15:04:28.000,,09/22/2020 16:57:53.000,,,,,,,,,,,
107040,Compliance_Orientation Policies & Procedures,Completed,09/22/2020 15:04:28.000,09/22/2020 15:04:28.000,,09/22/2020 16:57:32.000,,,,,,,,,,,
107040,Compliance_Photo Release Waiver,Completed,09/22/2020 15:04:28.000,09/22/2020 15:04:28.000,,09/22/2020 16:58:18.000,,,,,,,,,,,
107040,Conversion Hire Tracking,Completed,02/10/2021 14:33:19.000,02/10/2021 14:33:19.000,,02/10/2021 14:30:00.000,,,,,,,,,,,
107044,Compliance_Employee FMLA Rights,Completed,02/08/2021 14:50:12.000,02/08/2021 14:50:12.000,,02/08/2021 14:54:59.000,,,,,,,,,,,
107044,Compliance_Orientation eSign,Completed,02/08/2021 14:55:47.000,02/08/2021 14:55:47.000,,02/08/2021 18:37:47.000,,,,,,,,,,,
107044,Compliance_Photo Release Waiver,Completed,02/08/2021 14:55:47.000,02/08/2021 14:55:47.000,,02/08/2021 18:40:40.000,,,,,,,,,,,
107045,Compliance_Chrome PPE Procedure,Completed,02/08/2021 19:39:26.000,02/08/2021 19:39:26.000,,02/08/2021 19:41:41.000,03/10/2021 23:59:59.000,,,,,,,,,,
